1	And, first of all, we've got to thank all the teachers who are here.
0	So the fact that they’ve got a fancy degree -- you got to talk to them to see whether they know what they’re talking about.
0	We assume whatever is on the web must be true.
2	Even with our obligations in the Gulf, a sound defense budget can have some reduction in real terms; and we're prepared to accept that.
1	Not feel-good methods, not sound-good methods, but methods that actually work.
0	We did not go by choice; we went because of necessity.
0	Now , partly , I ’ m confident because , on average , you ’ re smarter and better educated than my generation -- although we probably had better
0	The unemployment rate is near a 10-year low.
0	They ’ re earning more money -- although it ’ s long past time that we passed laws to make sure that women are getting the same pay for
0	And so we 're going to have to forge a new social compact to guarantee all our kids the education they need , to give workers the power to
0	I know there are differences on same-sex marriage , but surely we can agree that our gay and lesbian brothers and sisters deserve to visit the person they love
2	There is much that we must do, at home and abroad.
0	It's a faith in other people, and it's what brought me here today.
2	I do not hate government.
2	Finally, the United Nations has demanded the release of all foreign nationals held hostage against their will and in contravention of international law.
0	May God continue to bless the United States of America.
0	This year also saw Iraq hold credible elections that drew a strong turnout.
2	For instance:  Should public school teachers be required to lead our children in the pledge of allegiance?
1	America is profoundly grateful for all who serve the cause of freedom, and for all who have given their lives in its defense.
0	We can't disguise hostility towards any religion behind the pretence of liberalism.
0	Most painfully , since the war began , 55 members of the Fourth Stryker Brigade made the ultimate sacrifice -- part of over 4,400 Americans who have given their
1	We see it in Julio Medina, a former inmate who leads a faith-based program to help prisoners returning to society.
1	And every immigrant, by embracing these ideals, makes our country more, not less, American.
2	Let that be a promise we make tonight to the American people.
0	Look, our nation’s Founders -- Franklin, Madison, Hamilton, Jefferson -- they were born of the Enlightenment.
0	They have met every test that they faced.
0	There are times where we must take military action to protect ourselves and our allies , and we are in awe of and we are grateful for the men
0	Suppressing ideas never succeeds in making them go away.
2	An era in which the nations of the world, East and West, North and South, can prosper and live in harmony.
2	My opponent won't rule out raising taxes.
1	That morning, terrorists took nearly 3,000 lives in the worst attack on America since Pearl Harbor.
2	Our first priority is to get this economy rolling again.
1	The addicted and suffering are finding new hope through faith-based programs.
0	And as citizens, we all rightly put our country first.
1	A successful strategy for Iraq goes beyond military operations.
2	In the trying circumstances of the Gulf, the morale of our service men and women is excellent.
1	You will wear the uniform of a great and unique country.
0	Indeed, one of the lessons of our effort in Iraq is that American influence around the world is not a function of military force alone.
0	So don’t lose hope if sometimes you hit a roadblock.
0	until you climb into his skin and walk around in it."
2	This has been called the American Century, because in it we were the dominant force for good in the world.
0	Which brings me to my final point: Our democracy is threatened whenever we take it for granted.
2	He must see to it that government intrudes as little as possible in the lives of the people; and yet remember that it is the nation's character.
0	Even as Iraq continues to suffer terrorist attacks, security incidents have been near the lowest on record since the war began.
0	We are taking concrete actions to change course.
0	For the fight against extremism and intolerance and sectarianism and chauvinism are of a piece with the fight against authoritarianism and nationalist aggression.
2	I like what's been tested and found to be true.
0	But what I will not do is suggest that the Senator takes his positions for political purposes.
0	But think about the climate change issue.
2	But since someone brought up competence.
2	We have not forgotten them, and we will not forget them.
0	That is why we will honor our agreement with Iraq 's democratically elected Government to remove combat troops from Iraqi cities by July and to remove all of our
0	But we must also admit that programs alone ca n't replace parents ; that government ca n't turn off the television and make a child do her homework ;
1	And so, my fellow Americans, for the final time: Good night.
1	In the 21st century, security and prosperity at home depend on the expansion of liberty abroad.
2	The agreement is bipartisan, and so is the vote.
2	The United States, together with the United Nations, exhausted every means at our disposal to bring this crisis to a peaceful end.
1	And over time, Americans should expect that much -- if not all -- of the tax dollars we invest will be paid back.
0	But somehow, you have survived such death-defying acts.
0	She's the one who taught me about hard work.
0	Today I'm announcing a new global effort with the Organization of the Islamic Conference to eradicate polio.
1	The story of children being just shuffled through the system is one of the saddest stories of America.
2	In a very real sense , this victory belongs to them—to the privates and the pilots , to the sergeants and the supply officers , to the men and
1	As you leave here today, I know there's one thing you'll never miss about this place: Being a plebe.
1	Standing on the steps of the Capitol will be a man whose history reflects the enduring promise of our land.
1	West Point produced the chief engineer of the Panama Canal, the mind behind the Manhattan Project, the first American to walk in space.
0	But they knew that democracy does require a basic sense of solidarity : the idea that for all our outward differences , we 're all in this together ;
1	We endorse the Iraqi government's call to finalize an International Compact that will bring new economic assistance in exchange for greater economic reform.
0	But the answer isn’t to stop trading with other countries.
1	And these stem cells are already being used in medical treatments.
2	The quest for solutions to the problems in Lebanon, in the Arab-Israeli dispute, and in the Gulf must go forward with new vigor and determination.
0	There ’ s not much I ’ m afraid to take on in my final year of office , but I know better than to get in the middle
0	“Our generation has so much energy to adapt and impact the world,” he said.
0	All of this depends on our participation ; on each of us accepting the responsibility of citizenship , regardless of which way the pendulum of power happens to be
1	I am proud of the men and women who have fought on my orders.
1	And we must never let down our guard.
0	Along with nearly 1.5 million Americans who have served in Iraq, they fought in a faraway place for people they never knew.
0	Because in the faces of those young veterans who come back from Iraq and Afghanistan , I see my grandfather , who signed up after Pearl Harbor , marched
1	West Point graduates of the 1940s saw the rise of a deadly new challenge -- the challenge of imperial communism -- and opposed it from Korea to Berlin ,
2	For too long they've been left out.
2	This agreement will also raise revenue.
1	I have followed my conscience and done what I thought was right.
0	It’s well known that he and I disagreed about the war from its outset.
2	And for me to do that , a budget agreement must meet these tests : It must include the measures I 've recommended to increase economic growth and reduce
0	To strengthen our middle class , we must give all our children the education they deserve , and all our workers the skills that they need to compete in
2	This is an immensely important day, a day that belongs to all of you.
0	And the reason America is better is because we didn’t look backwards we didn’t fear the future.
2	This military action , taken in accord with United Nations resolutions and with the consent of the United States Congress , follows months of constant and virtually endless diplomatic
2	And while you 're standing— [ laughter ] —this military victory also belongs to the one the British call the `` Man of the Match '' —the tower of
1	And we can ensure that science serves the cause of humanity instead of the other way around.
2	Tonight in Iraq, Saddam walks amidst ruin.
0	So long as our relationship is defined by our differences , we will empower those who sow hatred rather than peace , those who promote conflict rather than the
0	Each nation gives life to this principle in its own way, grounded in the traditions of its own people.
2	Sanctions will take time to have their full intended effect.
0	They stared into the darkest of human creations -- war -- and helped the Iraqi people seek the light of peace.
0	We ’ re treating the signature wounds of today ’ s wars -- post-traumatic stress disorder and traumatic brain injury -- while providing the health care and benefits that
0	If the scope of freedom and respect for the rule of law shrinks around the world , the likelihood of war within and between nations increases , and our
0	The richness of religious diversity must be upheld, whether it is for Maronites in Lebanon or the Copts in Egypt.
2	Perhaps what is happening will change our world forever.
1	If we've learned anything over the last generations, money alone doesn't make a good school.
0	That experience guides my conviction that partnership between America and Islam must be based on what Islam is, not what it isn't.
1	Where mistakes have been made, the responsibility rests with me.
0	We will , however , relentlessly confront violent extremists who pose a grave threat to our security , because we reject the same thing that people of all faiths
1	There are no more excuses, as far as I'm concerned, about not teaching children how to read.
1	The years and changes accumulate.
0	They have affiliates in many countries and are trying to expand their reach.
1	And some needs and hurts are so deep they will only respond to a mentor's touch or a pastor's prayer.
2	I seek the presidency for a single purpose, a purpose that has motivated millions of Americans across the years and the ocean voyages.
0	America will align our policies with those who pursue peace, and we will say in public what we say in private to Israelis and Palestinians and Arabs.
0	Instead , it is that American spirit—that American promise—that pushes us forward even when the path is uncertain ; that binds us together in spite of our differences ;
2	Our problems are large, but our unified heart is larger.
1	Now is the time to act.
2	Now the 28 countries with forces in the Gulf area have exhausted all reasonable efforts to reach a peaceful resolution—have no choice but to drive Saddam from Kuwait by
0	Point four:  Have faith in democracy.
0	But I stand before you tonight because all across America something is stirring.
2	My opponent now says he'll raise them as a last resort, or a third resort.
2	These provisions mean so much to so many.
2	It is high time we pulled together and get the job done right.
0	In 2014, voter turnout was the lowest since World War II.
2	Now is the time for you, the American people, to have a real impact.
1	But every day I have been inspired by the greatness of our country, and uplifted by the goodness of our people.
1	Through much of the last century, America's faith in freedom and democracy was a rock in a raging sea.
1	This war will take many turns we cannot predict.
1	Building this just peace is America's opportunity, and America's duty.
2	There are people who haven't tasted the fruits of the expansion.
0	[Laughter] Everybody have a seat.
2	But when they were in charge it was all holes and no cheese.
1	In this situation, action is clearly necessary.
0	And we have shown that our economy doesn't have to be a zero-sum game.
2	Our beaches should not be garbage dumps and our harbors should not be cesspools.
0	A while back , you may have seen a United States senator trotted out a snowball during a floor speech in the middle of winter as “ proof ”
0	The President: I can't do that.
2	These measures include extending incentives for research and experimentation ; expanding the use of IRA 's for new homeowners ; establishing tax-deferred family savings accounts ; creating incentives for
0	As a boy, I spent several years in Indonesia and heard the call of the azaan at the break of dawn and at the fall of dusk.
2	America and the world must defend common vital interests—and we will.
2	We have no argument with the people of Iraq.
2	And most of all, it will not let our economy slip out of control.
0	So you’ve got the tools to lead us.
2	Urge them to do what the bipartisan leadership has done: come together in the spirit of compromise to solve this national problem.
0	Since the Islamic Revolution, Iran has played a role in acts of hostage-taking and violence against U.S. troops and civilians.
1	In the quiet of American conscience, we know that deep, persistent poverty is unworthy of our nation's promise.
0	The sixth issue that I want to address is women's rights.
2	When I spoke in this House about the state of our Union , I asked all of you : If we can selflessly confront evil for the sake of
0	Now is the time for Palestinians to focus on what they can build.
0	We've got to reduce its influence.
0	It happened because ordinary Americans who cared participated in the political process.
2	Think of the way they went about their mission—with confidence and quiet pride.
0	Home of what I understand to be a Grease Truck for a Fat Sandwich.
0	That is why there is a mosque in every State in our Union and over 1,200 mosques within our borders.
1	Retreating behind our borders would only invite danger.
2	Listen to Hollywood Huddleston, Marine lance corporal.
2	We are a good people, a generous people.
1	As John mentioned , George and I are n't from the same political ideology -- except when I met with George in Austin , I could tell he shares
2	Oil-producing nations are already replacing lost Iraqi and Kuwaiti output.
0	We have the power to make the world we seek , but only if we have the courage to make a new beginning , keeping in mind what has
0	Change means a tax code that doesn't reward the lobbyists who wrote it, but the American workers and small businesses who deserve it.
2	But even as planes of the multinational forces attack Iraq, I prefer to think of peace, not war.
0	In the young people who voted for the first time, and in those who got involved again after a very long time.
0	We, the people, give it power.
2	When a politician talks like that, you know that's one resort he'll be checking into.
0	We all put our country first.
0	For decades then, there has been a stalemate: two peoples with legitimate aspirations, each with a painful history that makes compromise elusive.
2	A hundred generations have searched for this elusive path to peace, while a thousand wars raged across the span of human endeavor.
0	We may not agree on abortion, but surely we can agree on reducing the number of unwanted pregnancies in this country.
1	The first decade of this new century has been a period of consequence—a time set apart.
1	I have been blessed to represent this nation we love.
1	Reaching this moment has not been easy, as you could tell from Chairman Boehner's discussion.
1	I've just returned from a new Russia, now a country reaching toward democracy, and our partner in the war against terror.
0	The peril each poses to our democracy is more far-reaching than a car bomb or a missile.
1	It is in the interests of the United States to stand with the brave men and women who are risking their lives to claim their freedom , and to
0	Together with Iraqis and coalition partners who made huge sacrifices of their own , our troops fought block by block to help Iraq seize the chance for a better
1	Senator Mike DeWine of your state of Ohio , who helped author -- ( applause ) -- who helped to author the safe and drug-free schools part of this
2	But with or without agreement from the budget summit , I ask both Houses of the Congress to allow a straight up-or-down vote on a complete $ 500-billion deficit
0	And you know what—it's worked before.
1	I didn't need somebody that based his knowledge on theory; I wanted somebody who based his knowledge on experience.
1	This balanced approach has worked.
0	I've seen it in Illinois, when we provided health care to more children and moved more families from welfare to work.
1	Radical Shia elements, some supported by Iran, formed death squads.
2	And only a tiny fraction of goods gets through.
1	Those of you in the end zone might have cheered a little early.
2	The liberal democrats want power in the hands of the federal government.
1	Each of these children began his or her life as a frozen embryo that was created for in vitro fertilization , but remained unused after the fertility treatments were
2	Tell them what you think of people who underwrite the dealers who put poison in our society.
0	Our youth, our drive, our diversity and openness, our boundless capacity for risk and reinvention means that the future should be ours.
2	Our economy is strong but not invulnerable, and the peace is broad but can be broken.
1	They serve far from their families, who make the quiet sacrifices of lonely holidays and empty chairs at the dinner table.
2	Our work is not done - our force is not spent.
2	Our economic life is not the only test of our success, overwhelms all the others, and that is the issue of peace.
1	On behalf of the nation , I congratulate each one of you for the commission you 've earned and for the credit you bring to the United States of
0	This country is more generous than one where a man in Indiana has to pack up the equipment he 's worked on for twenty years and watch it shipped
0	In fact , by almost every measure , America is better , and the world is better , than it was 50 years ago , or 30 years ago
0	Yes, government must lead on energy independence, but each of us must do our part to make our homes and businesses more efficient.
1	We do not want children trapped in schools that will not change and will not teach.
1	America's air and water and lands are measurably cleaner.
1	Officers graduating that year helped fulfill that mission, defeating Japan and Germany, and then reconstructing those nations as allies.
2	All of these players work together.
0	There's one rule that lies at the heart of every religion, that we do unto others as we would have them do unto us.
1	In some cases, those strategies still apply.
1	When it comes to the common rights and needs of men and women, there is no clash of civilizations.
2	And they're good jobs.
2	And while you 're doing that , my administration will be telling the dealers : whatever we have to do we 'll do , but your day is over
1	To give every Iraqi citizen a stake in the country's economy, Iraq will pass legislation to share oil revenues among all Iraqis.
2	This is not, as Saddam Hussein would have it, the United States against Iraq.
0	Theirs are the stories that shaped me.
2	And they're doing one terrific job.
2	Let us learn from them as well.
0	When developing countries don’t have functioning health systems, epidemics like Zika or Ebola can spread and threaten Americans, too.
1	Our unity, our union, is the serious work of leaders and citizens in every generation.
1	We believe every child can learn.
0	Thank you, President Barchi, for that introduction.
2	Out of these troubled times , our fifth objective—a new world order—can emerge : a new era—freer from the threat of terror , stronger in the pursuit of justice
0	They work hard and give back and keep going without complaint.
1	It would have authorized additional federal funding for promising new research that could produce cells with the abilities of embryonic cells, but without the destruction of human embryos.
0	But all of us must recognize that education and innovation will be the currency of the 21st century , and in too many Muslim communities there remains underinvestment in
2	We 've all been determined to ensure that it gives flexibility , particularly in terms of the timetable of implementation , and we 've been committed to containing the
0	None of these changes happened overnight.
0	We were born out of revolution against an empire.
2	A government that remembers that the people are its master is a good and needed thing.
0	That was smart, because I have a soft spot for grandmas.
1	Germany fought France , the Axis fought the Allies , and then the East fought the West , in proxy wars and tense standoffs , against a backdrop of
0	It won't change overnight.
1	More state and local governments will be able to fund basic services.
0	We are beneficiaries of the labor and the grit and the courage of generations who came before.
1	We made it because proud members of the House and the Senate , loyal to their parties , decided to set partisan politics aside and focus on what was
1	In the past, great power rivals took sides in difficult regional problems, making divisions deeper and more complicated.
0	This is a place where you 3D-print prosthetic hands for children, and devise rooftop wind arrays that can power entire office buildings with clean, renewable energy.
0	And we love you and Jill like family, and your friendship has been one of the great joys of our lives.
0	So I 'm here , off Exit 9 , on the banks of the Old Raritan -- ( applause ) -- at the site of one of the original
2	This is , indeed , an incredible day—especially for the thousands of people across the Nation who have given so much of their time , their vision , and
2	We must change from abortion - to adoption.
1	Our military commanders reviewed the new Iraqi plan to ensure that it addressed these mistakes.
2	Let us honor those who have served us by serving others.
0	It will come from the relentless pace of automation that makes a lot of good, middle class jobs obsolete.
0	Is it any wonder that I am optimistic?
2	I hear them and I am moved, and their concerns are mine.
2	And I learned a few things about life in a place called Texas.
1	But for it to succeed, our commanders say the Iraqis will need our help.
2	What we're doing is going to chart the future of the world for the next 100 years.
2	The troops know why they're there.
0	We, the people, give it meaning with our participation and with the choices that we make and the alliances that we forge.
2	We believed in getting ahead - but blind ambition wasn't our way.
0	I'll invest in early childhood education.
2	Americans have always tried to serve, to sacrifice nobly for what we believe to be right.
0	Although I believe that the Iraqi people are ultimately better off without the tyranny of Saddam Hussein , I also believe that events in Iraq have reminded America of
1	America cannot impose this vision -- yet we can support and reward governments that make the right choices for their own people.
0	In 10 days, the world will witness a hallmark of our democracy.
0	In fact, I will be right there with you, as a citizen, for all my remaining days.
1	Our conscience and history as a nation demand that we resist this temptation.
0	I mean, I helped, but -- (applause.)
0	It 's a promise that says each of us has the freedom to make of our own lives what we will , but that we also have the obligation
0	It's easier to start wars than to end them.
2	On jobs, my mission is: 30 in 8.
1	But as John mentioned, we've spent billions of dollars with lousy results.
2	And I believe that power must always be kept close to the individual - close to the hands that raise the family and run the home.
0	But it’s how, bit by bit, generation by generation, we have made progress in this nation.
1	And that's to teach the basics and teach them well.
2	Long after all our troops come home—and we all hope it 's soon , very soon—there will be a lasting role for the United States in assisting the nations
2	Should our children have the right to say a voluntary prayer, or even observe a moment of silence in the schools?
0	Because I know our work has not only helped so many Americans , it has inspired so many Americans , especially so many young people out there , to
1	We have a place, all of us, in a long story—a story we continue, but whose end we will not see.
0	When John McCain said we could just `` muddle through '' in Afghanistan , I argued for more resources and more troops to finish the fight against the terrorists
0	And next week, we'll also hear about those occasions when he's broken with his party as evidence that he can deliver the change that we need.
0	The situation in Afghanistan demonstrates America's goals and our need to work together.
2	But I want to reassure you right now that my administration and the United States Congress have carefully crafted this Act.
0	You’re not only better educated, you’ve been more exposed to the world, more exposed to other cultures.
0	But my personal story is not so unique.
2	Well , let me just say , Wade , America is proud of you and is grateful to every soldier , sailor , marine , and airman serving the
2	Second, the ADA ensures access to public accommodations such as restaurants, hotels, shopping centers, and offices.
0	It determines who our Congress is.
0	But I am convinced that in order to move forward , we must say openly to each other the things we hold in our hearts and that too often
1	It's up to you, the citizens of Hamilton, to make sure no child is left behind.
0	These are not just American ideas, they are human rights.
2	A world where the rule of law supplants the rule of the jungle.
1	This fine institution gave us the man they say invented baseball, and other young men over the years who perfected the game of football.
2	I reject the temptation to engage in personal references.
2	We've created 17 million new jobs in the past five years - more than twice as many as Europe and Japan combined.
1	Al Qaeda is still active in Iraq.
0	These are the rough waters encountered during the course of one of America’s longest wars.
0	Because I've seen it.
0	But when our leaders express a disdain for facts , when they ’ re not held accountable for repeating falsehoods and just making stuff up , while actual experts
0	If you're disappointed by your elected officials, grab a clipboard, get some signatures, and run for office yourself.
0	Now part of this conviction is rooted in my own experience.
0	That's why we cannot withdraw from big global fights: to expand democracy and human rights and women's rights and LGBT rights.
0	It 's the insistence that these rights , while self-evident , have never been self-executing ; that we , the people , through the instrument of our democracy ,
1	I want to thank the Secretary of Education, Rod Paige, for being here and for his leadership.
1	And so, what this bill says, it says every child can learn.
2	While the world prayed for peace, Saddam prepared for war.
1	I don't intend to read it all.
2	In the final analysis, our ability to meet our responsibilities abroad depends upon political will and consensus at home.
2	They may have missed Thanksgiving and Christmas , but I can tell you this : For them and for their families , we can make this a holiday they
0	It falls to each of us to be those anxious , jealous guardians of our democracy ; to embrace the joyous task we 've been given to continually try
2	Year after year, it mortgages the future of our children.
0	You made the White House a place that belongs to everybody.
2	Competence makes the trains run on time but doesn't know where they're going.
0	Presuming a reservoir of goodness in other people, that can be a risk, and there will be times when the process will disappoint you.
0	We 'll open centers of scientific excellence in Africa , the Middle East , and Southeast Asia and appoint new science envoys to collaborate on programs that develop new
2	Tonight I want to talk to you about a problem that has lingered and dogged and vexed this country for far too long: the Federal budget deficit.
2	The war was over, and we wanted to get out and make it on our own.
2	My friends, these days the world moves even more quickly, and now, after two great terms, a switch will be made.
0	And we’re funding a Post-9/11 GI Bill that helps our veterans and their families pursue the dream of a college education.
2	That's not a threat, that's not a boast, that's just the way it's going to be.
1	The most urgent priority for success in Iraq is security, especially in Baghdad.
1	The history of the last century, in particular, was dominated by a series of destructive national rivalries that left battlefields and graveyards across the Earth.
0	To begin with, our democracy won't work without a sense that everyone has economic opportunity.
0	And certainly don’t let resistance make you cynical.
2	I will ban chemical and biological weapons from the face of the earth.
1	This begins with addressing Iran and Syria.
0	I've been living it.
1	In every corner of America, the words "West Point" command immediate respect.
0	And in exchange, I'll ask for higher standards and more accountability.
2	And so tonight is for big things.
0	Terrorism and sectarian warfare threatened to tear Iraq apart.
0	If somebody has got a bad or offensive idea, prove it wrong.
0	It determines what policies they prioritize.
0	Without these ingredients, elections alone do not make true democracy.
1	I read a quote one time from a young lady in New York.
2	You know, I started trying to put together a list of all the people who should be mentioned today.
0	And I want to particularly say this to young people of every faith in every country : You , more than anyone , have the ability to reimagine the
1	During my college years I guess you could say I was -- (laughter.)
0	Sometimes you lost on an issue, and then you came back to fight another day.
0	This truth transcends nations and peoples , a belief that is n't new , that is n't black or white or brown , that is n't Christian or Muslim
0	The dream of opportunity for all people has not come true for everyone in America , but its promise exists for all who come to our shores , and
2	Armed forces from countries spanning four continents are there at the request of King Fahd of Saudi Arabia to deter and , if need be , to defend against
1	In this new era, our challenge is to harness the power of science to ease human suffering without sanctioning the practices that violate the dignity of human life.
0	I will cut taxes—cut taxes—for 95 percent of all working families.
2	And we're very happy about that.
2	I am a man who sees life in terms of missions - missions defined and missions completed.
0	You make a big election about small things.
0	Set aside life in the ‘50s, when women and people of color were systematically excluded from big chunks of American life.
1	Now, as then, they seek to impose a joyless conformity, to control every life and all of life.
0	For eighteen long months, you have stood up, one by one, and said enough to the politics of the past.
1	And a fourth principle is that we're going to spend more money, more resources, but they'll be directed at methods that work.
2	Because the world would not look the other way, Ambassador al-Sabah, tonight Kuwait is free.
1	May you always bring to that duty the high standards of this great American institution.
0	Not just when there's an election, not just when your own narrow interest is at stake, but over the full span of a lifetime.
1	In earlier operations, political and sectarian interference prevented Iraqi and American forces from going into neighborhoods that are home to those fueling the sectarian violence.
0	As the Holy Koran tells us: "Be conscious of God and speak always the truth."
0	It was Islam, at places like Al-Azhar, that carried the light of learning through so many centuries, paving the way for Europe's renaissance and enlightenment.
0	Operation Iraqi Freedom is over, and the Iraqi people now have lead responsibility for the security of their country.
0	Now let there be no doubt.
2	And many have a stake in the stability of the Persian Gulf.
0	So I've got news for you, John McCain.
2	And now who do we hear knocking on the door but the doctors who made him sick.
0	That’s how we help our workers compete on a level playing field.
1	It temporarily expands federal insurance for bank and credit union deposits from $100,000 to $250,000 -- a vital safeguard for consumers and small businesses.
1	The work ahead is difficult.
0	For over two decades , he 's subscribed to that old , discredited Republican philosophy—give more and more to those with the most and hope that prosperity trickles down
1	Its home base is Anbar Province.
0	To the Board of Governors ; to Chairman Brown ; to Lieutenant Governor Guadagno ; Mayor Cahill ; Mayor Wahler , members of Congress , Rutgers administrators , faculty
0	That's how we banned child labor.
2	My approach this evening is, as Sergeant Joe Friday used to say, "Just the facts, ma'm."
0	It 's easy to point fingers , for Palestinians to point to the displacement brought about by Israel 's founding and for Israelis to point to the constant hostility
1	The first step to making sure that a child is not shuffled through is to test that child as to whether or not he or she can read and
1	America has a greater objective than controlling threats and containing resentment.
1	That's not right in America.
0	Not with an economy to fix and cities to rebuild and farms to save.
0	Let us keep that promise - that American promise - and in the words of Scripture hold firmly, without wavering, to the hope that we confess.
2	However, Saddam clearly felt that by stalling and threatening and defying the United Nations, he could weaken the forces arrayed against him.
2	This deficit reduction agreement is tough, and so are the times.
0	These are the policies I will pursue.
0	Instead , it must be a cause for action to help the Palestinian people develop the institutions that will sustain their state , to recognize Israel 's legitimacy ,
0	Since I graduated, in 1983 -- which isn't that long ago -- (laughter) -- I'm just saying.
0	Our Constitution is a remarkable, beautiful gift, but it's really just a piece of parchment.
2	I will put incentives back into the domestic energy industry , for I know from personal experience there is no security for the United States in further dependence on
1	There is legitimate debate about many of these decisions.
0	They could've been told to succumb to the fear and frustration of so many dreams deferred.
1	It is clear that we need to change our strategy in Iraq.
0	And this is important , because no development strategy can be based only upon what comes out of the ground , nor can it be sustained while young people
0	But I do have an unyielding belief that all people yearn for certain things : the ability to speak your mind and have a say in how you are
2	Today 's legislation brings us closer to that day when no Americans will ever again be deprived of their basic guarantee of life , liberty , and the pursuit
2	Our success in the Gulf will shape not only the new world order we seek but our mission here at home.
2	Kuwait—a member of the Arab League and a member of the United Nations—was crushed; its people, brutalized.
0	And so in that spirit, let me speak as clearly and as plainly as I can about some specific issues that I believe we must finally confront together.
0	Now is the time to change our bankruptcy laws , so that your pensions are protected ahead of CEO bonuses ; and the time to protect Social Security for
0	I don't know about you, but I'm not ready to take a ten percent chance on change.
0	These are qualities you want in people making policy.
1	But victory in Iraq will bring something new in the Arab world -- a functioning democracy that polices its territory , upholds the rule of law , respects fundamental
0	So regardless of the station that we occupy, we all have to try harder.
2	And , for their kind and stirring words , I thank Governor Tom Kean of New Jersey - Senator Phil Gramm of Texas - President Gerald Ford - and
2	While the world waited, Saddam Hussein systematically raped, pillaged, and plundered a tiny nation, no threat to his own.
2	We must also enact the legislation that is key to building a better America.
0	John McCain likes to say that he'll follow bin Laden to the Gates of Hell—but he won't even go to the cave where he lives.
0	Wages, incomes, home values, and retirement accounts are all rising again.
1	Funding for our veterans has nearly doubled.
2	I want a drug free America - and this will not be easy to achieve.
2	But our policy cannot change, and it will not change.
0	For too long, we have put off tough decisions on everything from our manufacturing base to our energy policy to education reform.
1	It is the determined choice of trust over cynicism, of community over chaos.
1	My administration has expanded the funding of research into stem cells that can be drawn from children , adults , and the blood in umbilical cords , with no
0	As we do, I’m mindful that the Iraq war has been a contentious issue at home.
0	Throughout our history , a new generation of Americans has reached up and bent the arc of history in the direction of more freedom , and more opportunity ,
1	And with strong allies at our side, we have taken the fight to the terrorists and those who support them.
0	They have rejected sectarian war, and they have no interest in endless destruction.
0	At this moment, in this election, we must pledge once more to march into the future.
2	Ask them to fight for the future of your kids by supporting this budget agreement.
0	They could've heard words of anger and discord.
0	To the love of my life , our next First Lady , Michelle Obama , and to Sasha and Malia—I love you so much , and I 'm so
1	We must uncover terror cells in 60 or more countries, using every tool of finance, intelligence and law enforcement.
1	I 'm especially grateful for the contributions of Speaker Nancy Pelosi , Minority Leader John Boehner , Majority Leader Steny Hoyer , Minority Whip Roy Blunt , Chairman Barney
0	And finally, the Arab States must recognize that the Arab Peace Initiative was an important beginning, but not the end of their responsibilities.
0	If something needs fixing, then lace up your shoes and do some organizing.
2	Of course, I cannot claim it's the best deficit reduction plan possible.
2	To one brave girl in particular, they will mean the world.
1	THE PRESIDENT:  Thank you all very much.
1	As John mentioned, too many of our kids can't read.
1	The attacks of September the 11th required a few hundred thousand dollars in the hands of a few dozen evil and deluded men.
1	We are in a conflict between good and evil, and America will call evil by its name.
0	It 's that spirit , a faith in reason and enterprise and the primacy of right over might , that allowed us to resist the lure of fascism and
1	I know this is in our reach because we are guided by a power larger than ourselves who creates us equal in His image.
1	(Laughter and applause.)
0	Our combat mission is ending, but our commitment to Iraq’s future is not.
0	All this has bred more fear and more mistrust.
1	As of this hour, America's schools will be on a new path of reform, and a new path of results.
0	Because part of ending a war responsibly is standing by those who have fought it.
2	Prime Minister Margaret Thatcher, a dependable ally, said it all: "We do not bargain over hostages.
0	If every economic issue is framed as a struggle between a hardworking white middle class and an undeserving minority , then workers of all shades are going to be
1	We're going to win the war overseas, and we need to win the war against illiteracy here at home, as well.
2	And remember , this is a tremendous pool of people who will bring to jobs diversity , loyalty , proven low turnover rate , and only one request :
2	And these are just a few of our pending proposals for reform and renewal.
0	So you ’ ve got to be committed to participating not just if you get immediate gratification , but you got to be a citizen full-time , all the
0	On economic development, we will create a new corps of business volunteers to partner with counterparts in Muslim-majority countries.
1	Iraq has gone from a brutal dictatorship and a sworn enemy of America to an Arab democracy at the heart of the Middle East and a friend of the
0	And that's why we're forging service projects in America to bring together Christians, Muslims, and Jews.
2	My opponent says no - but I say yes.
1	Toward the end of his life, Dwight Eisenhower recalled the first day he stood on the plain at West Point.
0	Unlike John McCain , I will stop giving tax breaks to corporations that ship jobs overseas , and I will start giving them to companies that create good jobs
2	Two parties this year ask for your trust, but only one has earned it.
0	All of us have a responsibility to work for the day when the mothers of Israelis and Palestinians can see their children grow up without fear , when the
2	And there is another tradition.
0	Our life expectancy has, as well.
0	They have not served a Red America or a Blue America—they have served the United States of America.
1	Most of Iraq's Sunni and Shia want to live together in peace -- and reducing the violence in Baghdad will help make reconciliation possible.
0	Over 7 years ago, the United States pursued Al Qaida and the Taliban with broad international support.
0	And finally, just as America can never tolerate violence by extremists, we must never alter or forget our principles.
0	It sounds like mine, anyway.
2	The world is still dangerous.
2	Our world leadership and domestic strength are mutual and reinforcing; a woven piece, strongly bound as Old Glory.
2	They are the Nation's finest.
2	But we can make a difference.
2	When we are successful—and we will be—we have a real chance at this new world order , an order in which a credible United Nations can use its peacekeeping
0	Michelle—Michelle LaVaughn Robinson , girl of the South Side , for the past 25 years , you have not only been my wife and mother of my children ,
2	Its passage has made the United States the international leader on this human rights issue.
